sample,alpha,kappa,beta_0
295,-0.4404567985020413,0.7863310027970087,0.7773763031036154
296,-0.18134965808451511,1.6748947011010307,1.8329491847077084
297,0.38687003621130583,4.646988901835197,0.7469086927874703
298,0.3819405140231464,5.737337547449209,-0.009034595965076336
299,0.552714085043845,1.586592835029481,0.38300080358332295
300,0.4250019470115867,1.7349840827101712,0.7527417438439873
301,0.17449730157424123,1.4568988587162737,-0.015074466815145562
302,0.5725114935698511,5.011054145476529,0.9838485465757199
303,0.6658025463352311,2.1144322773788438,1.1124667892599653
304,0.4537637140797558,3.2269486419537374,1.4525903006486682
305,0.2590396911555965,2.036637473031305,0.22918142556416496
306,0.434508601358147,4.716317667363197,1.1038607755385075
307,-0.22760447827504035,5.1597392894416965,1.4324751292605302
308,0.5440229597435813,3.38897832706398,0.4046238251658422
309,0.485598035065024,3.0110487887347532,1.1161875019382212
310,0.41505787521721293,3.411880753150324,0.7246709059145517
311,0.5289343583005465,3.5228935036854594,0.5986099550090654
312,0.6197901504449169,1.9782908060178723,1.2272643822006777
313,0.2336914083695304,2.88403558528378,-0.3294424063180989
314,0.23652248153549796,2.440689594909651,-0.011838673832324799
315,-0.11517689715018586,2.435240051054235,1.0043116781680566
316,0.10093061809014246,3.1455673126968433,0.5866945344479821
317,0.24461448537294755,6.209861274020615,0.2951808637379077
318,1.131463955996238,1.9423066907955333,2.089115600660212
319,0.9265659216378609,1.6611481023564312,1.8760134383573868
320,0.7619283093141238,2.936984067647288,1.2784966568736473
321,0.811671676138139,4.737343849970575,0.5436598372056217
322,0.2882044535611189,1.8197929315823147,0.8998038224992803
323,0.42954459198320327,2.180684345613837,0.5257453347689962
324,0.3197907594716542,2.875594230238551,0.1858854287801842
325,0.7800089703440247,3.6754065600998174,0.9118630132591207
326,-0.08540772850747502,2.046147973672085,0.7171765341925547
327,0.967705422465377,5.264158760291263,2.178589396385174
328,-0.2279034942031902,2.021137731019677,-0.5748954876627198
329,1.701021228178652,2.8877690344259217,2.094674564225597
330,-0.281599527441467,1.1306638470553196,-0.9517107611951876
331,0.039102459334658564,0.9239593069246117,-1.7942283372230183
332,0.15623588306000283,0.8604276179733703,-1.2757974292929048
333,0.22846642988784005,0.9713391925578649,-1.2765017418743743
334,0.3893798660559087,6.507775339408168,2.0012998579424237
335,0.36400476006473664,1.4853472914274362,-0.6946195392840409
336,0.5688797861776488,2.085220348142335,-0.4411551354592318
337,-0.008834024410574567,1.1530669754060483,-0.8946216655359404
338,0.7444476561733415,3.184118724201136,1.1856807670469962
339,0.8938821172778243,2.70171104185904,1.5030620897095543
340,0.658758424594342,2.2968522634614565,1.6657547506369348
341,0.676659243461944,2.2313184018677696,1.606517076202489
342,0.4663246249120862,3.924709591211366,0.2464556736080462
343,0.8785977976655892,3.227674025363437,2.0030877591677565
