sample,alpha,kappa,beta_0
67,0.8472370582673285,0.8272133718917912,0.06062689518437291
68,-3.3788937928150475,0.5961744073555637,-0.2743162368609119
69,-3.3514706300085684,0.393331411971893,-0.2576547853560948
70,1.1377072950464076,2.5832987795314044,0.09524349108507954
71,-0.3499569484873433,2.8228760539650337,-0.017464441495876313
72,-1.3838565485707757,4.697518601718505,-0.18335038850257226
73,-1.8709778965448594,4.961302380994519,-0.1593112601963849
74,-2.2042202508307094,4.568497998040948,-0.17063986067453168
75,-2.1304807034342614,1.6053756593943869,-0.15705628856152937
76,-2.099482640347574,1.609088136077906,-0.15648895894203171
77,-0.5316360495945254,1.8334518665688164,-0.08918915986391639
78,-0.9060663387809015,1.8227368151018564,-0.06451324029735607
79,-0.5428297737435115,2.4013816024521875,-0.08516663626250488
80,-0.5967422801380666,3.0776584408643473,-0.1215605961664721
81,-1.826028083629218,2.6428673239978835,-0.1169613234345582
82,-0.08452724153467295,1.9712440880549338,-0.061842620886505675
83,-1.0947253196103486,2.0414893106982896,-0.06992223246239124
84,-0.6332077073495062,3.756445928215965,-0.04477139093413208
85,-0.31028980584704957,3.3675918498942514,-0.08708173162993998
86,-0.19874266490468429,3.269359143897959,-0.08514683872083655
87,-1.862303818902794,2.7883551864985052,-0.20387875550162998
88,-1.5861281465673807,4.113008670205175,-0.18142138534303043
89,-1.7876907709742502,5.163801603556278,-0.16532311655134344
90,-1.5695473291498017,4.35553786255691,-0.14501725653227232
91,-1.2314426464636345,1.278873083359568,-0.06856525393459964
92,-0.25651732432526303,2.901454408673582,-0.008468542625257366
93,-0.3239476416458545,2.70124386802637,-0.05133658421871663
94,-0.3831715126345249,2.101301027245823,-0.04775095483348687
95,-1.4524428006703067,1.7061735050430094,-0.15230006877427926
96,4.411466635934706,2.400678252386429,0.29998810380838303
97,4.537529573156925,2.348334318597429,0.3204152352834164
98,3.9618399710127714,6.2418708415183755,0.26879203680550356
99,4.101701689340928,1.2025268302248269,0.2739401279095183
100,4.1489826123186795,1.4187108749999757,0.2106817021460636
101,3.678506194023067,1.4208775391284105,0.2278850609760068
102,3.476943372454142,1.6693960726482244,0.21996978795234454
103,3.3643166357186187,1.5882776956686353,0.2233528622644951
104,0.9402142695851406,0.9144561927595172,0.05856411271558089
105,-1.1944825522398363,1.1367134746428411,-0.08019703485795673
106,2.6849923055063187,0.8014809560464009,0.20140693257930503
107,2.4492483136715686,0.7927449114400682,0.17702585665923076
108,1.1944913104116273,0.8949493532630491,0.035197154442991485
109,-2.416143182220026,5.146263374981058,-0.22097161598014528
110,-1.3329416235768563,3.47895803741028,-0.13938015333238427
111,-3.670620603259073,1.9768514486092021,-0.3156835594242715
112,-3.749695904085407,3.8345502882111187,-0.24669979297514366
113,-2.1234260367063835,2.853276286402761,-0.11914942348968628
114,2.3911723667004607,2.103312214579421,0.18142296288905677
115,1.1608124286448813,1.6339048812305073,0.1104503391516695
116,-1.2522283493634259,1.4440921877991415,-0.15542934822331111
117,-1.7801490843545962,1.4219738132778694,-0.18020434395508794
118,-3.3395293955925536,1.7925696740682617,-0.2704445857765431
119,1.8679078870921304,2.9619938783188835,0.08672729212374986
120,1.887542110237065,2.9931566569724115,0.1274995047708221
121,-2.691673068805512,3.3026802658107077,-0.2493780979315346
122,-2.622992677254614,4.150703841155746,-0.20855191850252755
123,-1.0060684961133832,1.1515707540541147,-0.11188449915900132
124,-1.3189931375882373,1.7512874490341803,-0.0858492502273539
125,-1.2320563967834812,2.364909123770875,-0.15649387548329083
126,-2.332152129777049,4.527922545089996,-0.22119646861552852
127,-2.7698525092412174,1.7054165725336217,-0.22174850937743146
128,2.4985919429379333,3.841022054695391,0.17047553203809457
129,2.080610763350418,1.9791094751057683,0.10780192731152304
130,0.4692309594360229,1.301980212222626,0.021423685299143413
131,0.1954308358802419,2.5497793760255307,-0.032888067415552724
132,-0.439584000060351,4.246130462735849,-0.045306078968132504
133,0.20615477546825864,2.0821509372987577,-0.007845851199865427
134,0.38292376179914334,2.992423740235746,-0.015919245645204545
135,2.494813401535255,3.4324117128752127,0.13503360465374098
136,2.8349679918976003,2.7962767545590883,0.1768191727578976
137,2.3224506083034706,3.240249774130682,0.1181844473844235
138,1.5496566219606849,3.095215878782323,0.1451004472253775
139,2.1599496367978874,3.2007595821954777,0.11758728736173728
140,2.083669849255819,2.9071405719985783,0.127867966822407
141,0.6921307537914346,0.8233859055985978,0.0451671227886788
142,0.6005853322909974,1.9396846473234486,0.014181898511640598
143,-1.0624457057135444,2.123661144065205,-0.12185261210004772
144,-0.6518929902575485,1.1206080915751675,-0.08231459199363854
145,-1.499535147370934,0.7978327875285273,-0.027961257492772625
146,1.4828045955375733,2.103584028947826,0.09715417934935458
147,-0.012166388633407143,2.9969333141746124,-0.012850290620180317
148,0.26304400609925327,2.893103536698436,-0.06786070410274633
149,-1.474126291886711,1.6509540409477623,-0.07629007049749535
150,0.8113969428661966,3.355652942514094,0.006958869835161185
151,0.3047967542223145,2.5435736514068417,-0.041144296441919956
152,-0.12958545944498776,2.5364301243922522,0.00037403659322046863
153,0.1254536580179774,2.4295047955016513,-0.012639393972375193
154,0.4713031401078289,2.4524049323454626,-0.006448449339719622
155,0.3945478814286989,2.015236483240066,-0.023263141825922977
156,-2.582976590288478,5.398844093608633,-0.2172918524993377
157,-3.0184864608675523,2.709478976836096,-0.2665361635621828
158,-1.659658745819937,1.1860572491985404,-0.1287403651890312
159,-2.7333523587068607,1.4281977586011574,-0.2103419052381352
160,-1.9490361570240227,3.139933911953119,-0.19509105780120972
161,-2.227464052450092,3.068600199744333,-0.17987666191093646
162,-1.3938048019521974,6.251249216598068,-0.15745028175345893
163,-0.7245602830085631,1.3025350378866418,-0.05254215324729983
164,-1.4181806949410416,1.0959057862936714,-0.17860434946602344
165,2.191957465733781,1.05227085327191,0.06498594712443276
166,1.1068852870309518,1.062835588550226,0.10326166885138005
167,1.5388573259814406,0.9657485775773165,0.08916803552970726
168,1.196060547365772,1.0113195651176317,0.04130296996728818
169,1.30008682358147,0.9197430524011423,0.07513676046782425
170,1.695862264693092,1.2523263663932236,0.05485912830707668
171,1.1196122263288675,1.6513654427838245,0.09476125602487899
172,1.3253740891152865,1.756761962292135,0.07797178151415905
173,0.670030425169762,1.685160375664577,0.03576788351584374
174,-0.7816360170290586,1.8432053618860367,-0.07956831076099702
175,-0.6240652066782137,1.8064129971893257,-0.1049948603921313
176,0.6637233514212512,2.910837947656063,0.01147878768763457
177,-3.965410135955724,2.1199037564626835,-0.2766994057806166
178,-3.786123236343685,2.15431747657077,-0.28077786881914485
179,-0.7961086450844449,1.2066857796957855,-0.10328139282998935
180,-3.2526044533770126,2.0592934187659937,-0.35224549708883324
181,0.8130319527172517,3.9499048663200744,0.12169560066862953
182,1.0185942045232717,3.6445712298889665,0.05123273633407759
183,0.6428749812106338,2.59227904490227,0.010287544616741631
184,2.5560616596875576,3.373908731483188,0.16275302219936585
185,2.5819478476711715,2.365354052851273,0.16740465812691335
186,1.9805735380409428,2.8377007919979613,0.12587619297091202
187,-1.708019425513719,3.2291784188893566,-0.16065371126001957
188,-2.0219713382144713,3.8431211124488907,-0.13070617142222699
189,1.6267469792213518,2.0142201682432144,0.030996305136165293
190,1.4689543086328873,2.0328988783942545,0.034314088556748
191,0.9511403190384459,2.407397342700276,0.0794539437485623
192,-2.7789177218922956,2.4253697804104157,-0.25130699791445654
193,-1.499082102262664,4.816041738588269,-0.12254381552788744
194,1.0855419501792254,1.510741096054263,0.07419467701163958
195,1.0279767783200622,2.2751059128341535,0.05066812664319455
196,2.6057307694208007,2.775045820955446,0.17138487104716402
197,-0.7440166288410667,2.011732840748762,-0.08495228140056611
